text,specialist,type
"Piles bohot badh gaye hain, ab surgery ke alawa koi option nahi bacha.",GI/Surgical Gastroenterologist,"Spelling Variation of: Piles bahut badh gaye hain, ab surgery ke alawa koi option nahi bacha."
"Piles bahot badh gaye hain, ab surgery ke alawa koi option nahi bacha.",GI/Surgical Gastroenterologist,"Spelling Variation of: Piles bahut badh gaye hain, ab surgery ke alawa koi option nahi bacha."
"Piles kaafi badh gaye hain, ab surgery ke alawa koi option nahi bacha.",GI/Surgical Gastroenterologist,"Variation of: Piles bahut badh gaye hain, ab surgery ke alawa koi option nahi bacha."
Endoscopy mein kuch nikla hai jiske liye operation ki zaroorat hai.,GI/Surgical Gastroenterologist,Original
Endoscopy me kuch nikla hai jiske liye operation ki zaroorat hai.,GI/Surgical Gastroenterologist,Spelling Variation of: Endoscopy mein kuch nikla hai jiske liye operation ki zaroorat hai.
"Fistula ho gaya hai, doctor ne surgery karne ki salah di hai.",GI/Surgical Gastroenterologist,Original
"Fistula ho gaya hai, daktar ne surgery karne ki salah di hai.",GI/Surgical Gastroenterologist,"Spelling Variation of: Fistula ho gaya hai, doctor ne surgery karne ki salah di hai."
"Fistula ho gaya hai, docter ne surgery karne ki salah di hai.",GI/Surgical Gastroenterologist,"Spelling Variation of: Fistula ho gaya hai, doctor ne surgery karne ki salah di hai."
"Aant mein rukawat hai bola hai doctor ne, operation karna padega.",GI/Surgical Gastroenterologist,Original
"Aant mein rukawat hai bola hai daktar ne, operation karna padega.",GI/Surgical Gastroenterologist,"Spelling Variation of: Aant mein rukawat hai bola hai doctor ne, operation karna padega."
"Aant mein rukawat hai bola hai docter ne, operation karna padega.",GI/Surgical Gastroenterologist,"Spelling Variation of: Aant mein rukawat hai bola hai doctor ne, operation karna padega."
"Rectal bleeding bahut zyada ho rahi hai, surgeon ne dikhne ko bola hai.",GI/Surgical Gastroenterologist,Original
"Rectal bleeding bohot zyada ho rahi hai, surgeon ne dikhne ko bola hai.",GI/Surgical Gastroenterologist,"Spelling Variation of: Rectal bleeding bahut zyada ho rahi hai, surgeon ne dikhne ko bola hai."
"Rectal bleeding bahot zyada ho rahi hai, surgeon ne dikhne ko bola hai.",GI/Surgical Gastroenterologist,"Spelling Variation of: Rectal bleeding bahut zyada ho rahi hai, surgeon ne dikhne ko bola hai."
"Rectal bleeding kaafi zyada ho rahi hai, surgeon ne dikhne ko bola hai.",GI/Surgical Gastroenterologist,"Variation of: Rectal bleeding bahut zyada ho rahi hai, surgeon ne dikhne ko bola hai."
Liver mein cyst hai jise operation se nikalna padega bola hai.,GI/Surgical Gastroenterologist,Original
Liver me cyst hai jise operation se nikalna padega bola hai.,GI/Surgical Gastroenterologist,Spelling Variation of: Liver mein cyst hai jise operation se nikalna padega bola hai.
"Hernia bahar dikhne laga hai khaansne par, operation ki zaroorat bata rahe hain.",GI/Surgical Gastroenterologist,Original
"Pancreas mein problem hai, surgery karke hi theek hoga bola doctor ne.",GI/Surgical Gastroenterologist,Original
"Pancreas mein problem hai, surgery karke hi theek hoga bola daktar ne.",GI/Surgical Gastroenterologist,"Spelling Variation of: Pancreas mein problem hai, surgery karke hi theek hoga bola doctor ne."
"Pancreas mein problem hai, surgery karke hi theek hoga bola docter ne.",GI/Surgical Gastroenterologist,"Spelling Variation of: Pancreas mein problem hai, surgery karke hi theek hoga bola doctor ne."
"Anal fissure bahut dard de raha hai, surgery ke alawa option nahi bacha.",GI/Surgical Gastroenterologist,Original
"Anal fissure bahut darad de raha hai, surgery ke alawa option nahi bacha.",GI/Surgical Gastroenterologist,"Spelling Variation of: Anal fissure bahut dard de raha hai, surgery ke alawa option nahi bacha."
"Anal fissure bohot dard de raha hai, surgery ke alawa option nahi bacha.",GI/Surgical Gastroenterologist,"Spelling Variation of: Anal fissure bahut dard de raha hai, surgery ke alawa option nahi bacha."
"Anal fissure bahut takleef de raha hai, surgery ke alawa option nahi bacha.",GI/Surgical Gastroenterologist,"Variation of: Anal fissure bahut dard de raha hai, surgery ke alawa option nahi bacha."
"Appendix ka operation karwana hai, doctor ne turant bola hai.",GI/Surgical Gastroenterologist,Original
"Appendix ka operation karwana hai, daktar ne turant bola hai.",GI/Surgical Gastroenterologist,"Spelling Variation of: Appendix ka operation karwana hai, doctor ne turant bola hai."
"Appendix ka operation karwana hai, docter ne turant bola hai.",GI/Surgical Gastroenterologist,"Spelling Variation of: Appendix ka operation karwana hai, doctor ne turant bola hai."
GI surgeon se milna hai,GI/Surgical Gastroenterologist,Specialist Term
pet ki surgery wale doctor chahiye,GI/Surgical Gastroenterologist,Specialist Term
pet ki surgery wale daktar chahiye,GI/Surgical Gastroenterologist,Spelling Variation of: pet ki surgery wale doctor chahiye
pet ki surgery wale docter chahiye,GI/Surgical Gastroenterologist,Spelling Variation of: pet ki surgery wale doctor chahiye
gastro surgery specialist chahiye,GI/Surgical Gastroenterologist,Specialist Term
gastro surgery specialist chaiye,GI/Surgical Gastroenterologist,Spelling Variation of: gastro surgery specialist chahiye
gastro surgery specialist chahye,GI/Surgical Gastroenterologist,Spelling Variation of: gastro surgery specialist chahiye
hernia operation specialist chahiye,GI/Surgical Gastroenterologist,Specialist Term
hernia operation specialist chaiye,GI/Surgical Gastroenterologist,Spelling Variation of: hernia operation specialist chahiye
hernia operation specialist chahye,GI/Surgical Gastroenterologist,Spelling Variation of: hernia operation specialist chahiye
pet ki surgery,GI/Surgical Gastroenterologist,Keyword Phrase
gallbladder operation,GI/Surgical Gastroenterologist,Keyword Phrase
hernia operation pet,GI/Surgical Gastroenterologist,Keyword Phrase
GI operation,GI/Surgical Gastroenterologist,Keyword Phrase
fistula,GI/Surgical Gastroenterologist,Keyword Phrase
rectal bleeding operation,GI/Surgical Gastroenterologist,Keyword Phrase
Gallbladder me pathri (stone) hai jiska doorbeen se operation karwana hai.,GI/Surgical Gastroenterologist,Original
Aanto (intestines) me rukaawat aa gayi hai aur doctor ne emergency surgery boli hai.,GI/Surgical Gastroenterologist,Original
Latrine ke raste me bohot tez dard hota hai aur masse (piles) bahar aa gaye hain.,GI/Surgical Gastroenterologist,Original
Toilet ke raste me bohot tez dard hota hai aur masse (piles) bahar aa gaye hain.,GI/Surgical Gastroenterologist,Spelling Variation of: Latrine ke raste me bohot tez dard hota hai aur masse (piles) bahar aa gaye hain.
"Fissure aur piles ki dikkat bohot badh gayi hai, doctor ne laser surgery recommend ki hai.",GI/Surgical Gastroenterologist,Variation of: Latrine ke raste me bohot tez dard hota hai aur masse (piles) bahar aa gaye hain.
Baccha achanak se ghutne pet tak laa kar rone lagta hai aur potty me khoon/mucus aaya hai.,GI/Surgical Gastroenterologist,Original
Khana khate hi seene me tez jalan hoti hai aur acid muh tak wapas aata hai (Hiatal Hernia).,GI/Surgical Gastroenterologist,Original
"Bohot dino se gas ya latrine paas nahi hui hai, pet phool gaya hai aur dard hai (Obstruction).",GI/Surgical Gastroenterologist,Original
Pet ke operation wale doctor.,GI/Surgical Gastroenterologist,Original
Aant (intestine) ki surgery wale doctor.,GI/Surgical Gastroenterologist,Original
Pet mein bahut dard hota hai khane ke turant baad.,Gastroenterologist,Original
Pet mein bahut darad hota hai khane ke turant baad.,Gastroenterologist,Spelling Variation of: Pet mein bahut dard hota hai khane ke turant baad.
Pet mein bohot dard hota hai khane ke turant baad.,Gastroenterologist,Spelling Variation of: Pet mein bahut dard hota hai khane ke turant baad.
Pet mein bahut takleef hota hai khane ke turant baad.,Gastroenterologist,Variation of: Pet mein bahut dard hota hai khane ke turant baad.
Khatte dakaar aate hain aur seene mein jalan hoti hai roz.,Gastroenterologist,Original
Khatte dakaar aate hain aur seene me jalan hoti hai roz.,Gastroenterologist,Spelling Variation of: Khatte dakaar aate hain aur seene mein jalan hoti hai roz.
"Kai din se pet saaf nahi ho raha, bahut takleef hoti hai.",Gastroenterologist,Original
"Kai din se pet saaf nahi ho raha, bohot takleef hoti hai.",Gastroenterologist,"Spelling Variation of: Kai din se pet saaf nahi ho raha, bahut takleef hoti hai."
"Kai din se pet saaf nahi ho raha, bahot takleef hoti hai.",Gastroenterologist,"Spelling Variation of: Kai din se pet saaf nahi ho raha, bahut takleef hoti hai."
"Kai din se stomach saaf nahi ho raha, bahut takleef hoti hai.",Gastroenterologist,"Variation of: Kai din se pet saaf nahi ho raha, bahut takleef hoti hai."
"Loose motions lag gaye hain do din se, pet mein murmurahat bhi hai.",Gastroenterologist,Original
"Loose motions lag gaye hain do din se, pet me murmurahat bhi hai.",Gastroenterologist,"Spelling Variation of: Loose motions lag gaye hain do din se, pet mein murmurahat bhi hai."
"Loose motions lag gaye hain do din se, stomach mein murmurahat bhi hai.",Gastroenterologist,"Variation of: Loose motions lag gaye hain do din se, pet mein murmurahat bhi hai."
"Khana khate hi pet fool jaata hai, gas bahut banti hai.",Gastroenterologist,Original
"Khana khate hi pet fool jaata hai, gas bohot banti hai.",Gastroenterologist,"Spelling Variation of: Khana khate hi pet fool jaata hai, gas bahut banti hai."
"Khana khate hi pet fool jaata hai, gas bahot banti hai.",Gastroenterologist,"Spelling Variation of: Khana khate hi pet fool jaata hai, gas bahut banti hai."
"Khana khate hi stomach fool jaata hai, gas bahut banti hai.",Gastroenterologist,"Variation of: Khana khate hi pet fool jaata hai, gas bahut banti hai."
"Stool mein kabhi kabhi blood dikh raha hai, dar lag raha hai.",Gastroenterologist,Original
"Stool me kabhi kabhi blood dikh raha hai, dar lag raha hai.",Gastroenterologist,"Spelling Variation of: Stool mein kabhi kabhi blood dikh raha hai, dar lag raha hai."
"Stool mein kabhi kabhi blood dikh rha hai, dar lag raha hai.",Gastroenterologist,"Spelling Variation of: Stool mein kabhi kabhi blood dikh raha hai, dar lag raha hai."
"Bina kisi wajah ke pichle mahine se weight kam ho raha hai, bhookh bhi kam hai.",Gastroenterologist,Original
"Bina kisi wajah ke pichle mahine se weight kam ho rha hai, bhookh bhi kam hai.",Gastroenterologist,"Spelling Variation of: Bina kisi wajah ke pichle mahine se weight kam ho raha hai, bhookh bhi kam hai."
Pet ke upar wale hisse mein jalan si rehti hai khaali pet.,Gastroenterologist,Original
Pet ke upar wale hisse me jalan si rehti hai khaali pet.,Gastroenterologist,Spelling Variation of: Pet ke upar wale hisse mein jalan si rehti hai khaali pet.
stomach ke upar wale hisse mein jalan si rehti hai khaali pet.,Gastroenterologist,Variation of: Pet ke upar wale hisse mein jalan si rehti hai khaali pet.
Bahut zyada belching hoti hai aur pet bhara bhara lagta hai hardam.,Gastroenterologist,Original
bohot zyada belching hoti hai aur pet bhara bhara lagta hai hardam.,Gastroenterologist,Spelling Variation of: Bahut zyada belching hoti hai aur pet bhara bhara lagta hai hardam.
bahot zyada belching hoti hai aur pet bhara bhara lagta hai hardam.,Gastroenterologist,Spelling Variation of: Bahut zyada belching hoti hai aur pet bhara bhara lagta hai hardam.
Bahut zyada belching hoti hai aur stomach bhara bhara lagta hai hardam.,Gastroenterologist,Variation of: Bahut zyada belching hoti hai aur pet bhara bhara lagta hai hardam.
Rat ko sote waqt khatta pani gale tak aa jata hai.,Gastroenterologist,Original
pet ka doctor chahiye,Gastroenterologist,Specialist Term
pet ka daktar chahiye,Gastroenterologist,Spelling Variation of: pet ka doctor chahiye
pet ka docter chahiye,Gastroenterologist,Spelling Variation of: pet ka doctor chahiye
gastro doctor ko dikhana hai,Gastroenterologist,Specialist Term
gastro daktar ko dikhana hai,Gastroenterologist,Spelling Variation of: gastro doctor ko dikhana hai
gastro docter ko dikhana hai,Gastroenterologist,Spelling Variation of: gastro doctor ko dikhana hai
stomach specialist se milna hai,Gastroenterologist,Specialist Term
pet mein dard,Gastroenterologist,Keyword Phrase
pet mein darad,Gastroenterologist,Spelling Variation of: pet mein dard
pet me dard,Gastroenterologist,Spelling Variation of: pet mein dard
acidity,Gastroenterologist,Keyword Phrase
gas bharna,Gastroenterologist,Keyword Phrase
loose motion,Gastroenterologist,Keyword Phrase
constipation,Gastroenterologist,Keyword Phrase
khatta dakaar,Gastroenterologist,Keyword Phrase
"Aankhein aur skin peeli lag rahi hai, urine ka rang bhi dark hai",Gastroenterologist,Original
"Aankhein aur skin pili lag rahi hai, urine ka rang bhi dark hai",Gastroenterologist,"Spelling Variation of: Aankhein aur skin peeli lag rahi hai, urine ka rang bhi dark hai"
acidity bahut ho rahi hai,Gastroenterologist,Original
acidity bohot ho rahi hai,Gastroenterologist,Spelling Variation of: acidity bahut ho rahi hai
badhazmi ho rahi hai,Gastroenterologist,Original
Chest mein jalan si mehsoos hoti hai khana khane ke baad.,Gastroenterologist,Variation of: Seene mein jalan hoti hai jise heartburn kehte hain.
Daast aur ulty dono ho rahe hain saath mein bukhaar bhi hai.,Gastroenterologist,Spelling Variation of: Dast aur ulti dono ho rahe hain saath mein bukhar bhi hai.
daast lag gaye hain,Gastroenterologist,Spelling Variation of: dast lag gaye hain
Dast aur ulti dono ho rahe hain saath mein bukhar bhi hai.,Gastroenterologist,Original
dast lag gaye hain,Gastroenterologist,Variation of: loose motion ho raha hai
Digestion ka doctor,Gastroenterologist,Spelling Variation of: Digestive specialist
Digestive specialist,Gastroenterologist,Specialist Term
Eating ke turant baad washroom ki urgency hoti hai,Gastroenterologist,Variation of: Khana khate hi turant washroom jaana padta hai
Empty stomach mein burning hoti hai jo eating ke baad kam ho jaati hai,Gastroenterologist,Variation of: Khaali pet mein jalan hoti hai jo khane se kam hoti hai
"Empty stomach mein pain zyada hota hai, eating ke baad kam ho jaata hai",Gastroenterologist,"Variation of: Khaali pet dard zyada hota hai, khane ke baad kam ho jata hai"
"Eyes aur skin mein yellowish tinge hai, urine ka colour bhi dark hai",Gastroenterologist,"Variation of: Aankhein aur skin peeli lag rahi hai, urine ka rang bhi dark hai"
gas ki problem hai,Gastroenterologist,Original
Kafi dino se constipation hai ya baar-baar loose motions ho rahe hain.,Gastroenterologist,Original
"Khaali pet dard zyada hota hai, khane ke baad kam ho jata hai",Gastroenterologist,Original
Khaali pet mein jalan hoti hai jo khane se kam hoti hai,Gastroenterologist,Original
Khaana khate hi turant khatta dakaar aur jalan hoti hai.,Gastroenterologist,Variation of: Khana khate hi severe acidity aur seene me jalan hoti hai.
"Khali pet darad zyada hota hai, khane ke baad kam ho jata hai",Gastroenterologist,"Spelling Variation of: Khaali pet dard zyada hota hai, khane ke baad kam ho jata hai"
Khali pet mein jalan hoti hai jo khane se kam hoti hai,Gastroenterologist,Spelling Variation of: Khaali pet mein jalan hoti hai jo khane se kam hoti hai
khana hazam nahi ho raha,Gastroenterologist,Variation of: khana nahi paach raha
Khana khate hi severe acidity aur seenay me jalan hoti hai.,Gastroenterologist,Spelling Variation of: Khana khate hi severe acidity aur seene me jalan hoti hai.
Khana khate hi severe acidity aur seene me jalan hoti hai.,Gastroenterologist,Original
Khana khate hi turant washroom jaana padta hai,Gastroenterologist,Original
Khana khate hi turant washroom jana padta hai,Gastroenterologist,Spelling Variation of: Khana khate hi turant washroom jaana padta hai
khana nahi paach raha,Gastroenterologist,Original
"Khana nigalne mein dikkat hoti hai, gale mein kuch atka lagta hai.",Gastroenterologist,Original
"Loose motion aur vomiting ho rahi hai, bukhaar bhi hai.",Gastroenterologist,"Spelling Variation of: Loose motion aur vomiting ho rahi hai, bukhar bhi hai."
"Loose motion aur vomiting ho rahi hai, bukhar bhi hai.",Gastroenterologist,Variation of: Dast aur ulti dono ho rahe hain saath mein bukhar bhi hai.
loose motion ho raha hai,Gastroenterologist,Original
Motion mein blood ya dark colour nazar aata hai,Gastroenterologist,Variation of: Stool mein khoon ya kaala rang dikhta hai
